Project Name,Package Name,Type Name,Method Name,Code Smell
carballo,com.alonsoruibal.chess.uci,Uci,loop,Empty catch clause
carballo,com.alonsoruibal.chess.uci,Uci,loop,Long Method
carballo,com.alonsoruibal.chess.uci,Uci,loop,Long Statement
carballo,com.alonsoruibal.chess.uci,Uci,loop,Long Statement
carballo,com.alonsoruibal.chess.uci,Uci,loop,Long Statement
carballo,com.alonsoruibal.chess.uci,Uci,loop,Magic Number
carballo,com.alonsoruibal.chess.uci,Uci,loop,Missing default
carballo,com.alonsoruibal.chess.uci,UciEngine,run,Empty catch clause
carballo,com.alonsoruibal.chess.uci,UciEngine,waitUciOk,Empty catch clause
carballo,com.alonsoruibal.chess.uci,UciEngine,waitUciOk,Magic Number
carballo,com.alonsoruibal.chess.uci,UciEngine,waitReadyOk,Empty catch clause
carballo,com.alonsoruibal.chess.uci,UciEngine,waitReadyOk,Magic Number
carballo,com.alonsoruibal.chess.uci,UciEngine,waitBestMove,Empty catch clause
carballo,com.alonsoruibal.chess.uci,UciEngine,waitBestMove,Magic Number
carballo,(default package),EpdTest,processEpdFile,Magic Number
carballo,(default package),EpdTest,processEpdFile,Magic Number
carballo,(default package),EpdTest,processEpdFile,Magic Number
carballo,(default package),EpdTest,processEpdFile,Magic Number
carballo,(default package),EpdTest,testPosition,Long Parameter List
carballo,(default package),EpdTest,main,Magic Number
carballo,(default package),EpdTest,main,Magic Number
carballo,(default package),EpdTest,main,Magic Number
carballo,(default package),EpdTest,main,Magic Number
carballo,(default package),EpdTest,main,Magic Number
carballo,com.alonsoruibal.chess.epdtest,ArasanTest,testArasan,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BS2830Test,testBS2830,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BS2830Test,testBS2830,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BS2830Test,testBS2830,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BS2830Test,testBS2830,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BS2830Test,testBS2830,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BS2830Test,testBS2830,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BS2830Test,testBS2830,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2450Test,testBT2450,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2450Test,testBT2450,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2450Test,testBT2450,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2450Test,testBT2450,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2450Test,testBT2450,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2630Test,testBT2630,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2630Test,testBT2630,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2630Test,testBT2630,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2630Test,testBT2630,Magic Number
carballo,com.alonsoruibal.chess.epdtest,BT2630Test,testBT2630,Magic Number
carballo,com.alonsoruibal.chess.epdtest,ECMGCPTest,testECMGCP,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Complex Method
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Long Statement
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Long Statement
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Long Statement
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,EpdTest,processEpdFile,Magic Number
carballo,com.alonsoruibal.chess.epdtest,LTCIITest,testLCTII,Magic Number
carballo,com.alonsoruibal.chess.epdtest,LTCIITest,testLCTII,Magic Number
carballo,com.alonsoruibal.chess.epdtest,LTCIITest,testLCTII,Magic Number
carballo,com.alonsoruibal.chess.epdtest,MyEpdTest,testMyEpd,Magic Number
carballo,com.alonsoruibal.chess.epdtest,MyEpdTest,testMyEpd,Magic Number
carballo,com.alonsoruibal.chess.epdtest,MyEpdTest,testMyEpd,Magic Number
carballo,com.alonsoruibal.chess.epdtest,MyEpdTest,testMyEpd,Magic Number
carballo,com.alonsoruibal.chess.epdtest,SilentButDeadlyTest,testSilentButDeadly,Magic Number
carballo,com.alonsoruibal.chess.epdtest,WCSACTest,testWinningChessSacrificesAndCombinations,Magic Number
carballo,com.alonsoruibal.chess.epdtest,WinAtChessTest,testWinAtChess,Magic Number
carballo,com.alonsoruibal.chess.epdtest,WinAtChessTest,testWinAtChess,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,BoardJPanel,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,BoardJPanel,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,BoardJPanel,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,mouseReleased,Long Statement
carballo,com.alonsoruibal.chess.swing,BoardJPanel,mouseReleased,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,mouseReleased,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,setFen,Complex Method
carballo,com.alonsoruibal.chess.swing,BoardJPanel,setFen,Empty catch clause
carballo,com.alonsoruibal.chess.swing,BoardJPanel,setFen,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,setFen,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,unhighlight,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,highlight,Magic Number
carballo,com.alonsoruibal.chess.swing,BoardJPanel,highlight,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,init,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,init,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,init,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,init,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,init,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,userMove,Long Statement
carballo,com.alonsoruibal.chess.swing,ChessApp,checkUserToMove,Complex Method
carballo,com.alonsoruibal.chess.swing,ChessApp,checkUserToMove,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,checkUserToMove,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,update,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,update,Missing default
carballo,com.alonsoruibal.chess.swing,ChessApp,actionPerformed,Complex Method
carballo,com.alonsoruibal.chess.swing,ChessApp,actionPerformed,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,actionPerformed,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,main,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,main,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,main,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,main,Magic Number
carballo,com.alonsoruibal.chess.swing,ChessApp,main,Magic Number
carballo,com.alonsoruibal.chess.swing,PgnDialog,PgnDialog,Magic Number
carballo,com.alonsoruibal.chess.swing,PgnDialog,PgnDialog,Magic Number
carballo,com.alonsoruibal.chess.swing,PieceJLabel,PieceJLabel,Magic Number
carballo,com.alonsoruibal.chess.swing,PieceJLabel,PieceJLabel,Magic Number
carballo,com.alonsoruibal.chess.swing,PieceJLabel,PieceJLabel,Magic Number
carballo,com.alonsoruibal.chess.swing,PieceJLabel,PieceJLabel,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,loadImages,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,SquareJPanel,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,SquareJPanel,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,SquareJPanel,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,SquareJPanel,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,SquareJPanel,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,SquareJPanel,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
carballo,com.alonsoruibal.chess.swing,SquareJPanel,paintComponent,Magic Number
